2016-10-21 00:00:00,5.138,w/h(Hour),3058.739,w/h(Total),24.58,V(Min),0.00,A(Min),25.27,V(Max),38.11,A(Max)
2016-10-24 03:00:00,3.692,w/h(Hour),4025.392,w/h(Total),24.80,V(Min),0.00,A(Min),25.18,V(Max),40.89,A(Max)
2016-10-27 16:00:00,48.631,w/h(Hour),4793.000,w/h(Total),24.72,V(Min),1.17,A(Min),25.62,V(Max),51.20,A(Max)
2016-10-28 01:00:00,4.164,w/h(Hour),5047.460,w/h(Total),24.82,V(Min),0.00,A(Min),25.16,V(Max),33.13,A(Max)
2016-11-04 00:00:00,10.774,w/h(Hour),6950.008,w/h(Total),24.77,V(Min),0.00,A(Min),25.51,V(Max),51.20,A(Max)
2016-11-04 01:00:00,2.323,w/h(Hour),6952.330,w/h(Total),25.00,V(Min),0.00,A(Min),25.34,V(Max),39.40,A(Max)
2016-11-09 00:00:00,1.850,w/h(Hour),8144.596,w/h(Total),24.93,V(Min),0.00,A(Min),25.31,V(Max),51.20,A(Max)
2016-11-09 01:00:00,3.921,w/h(Hour),8148.517,w/h(Total),24.72,V(Min),0.00,A(Min),25.16,V(Max),51.20,A(Max)
