10/4/2016 7:15:43 AM,HQ,10.10.3.50,36.2,7.2
10/4/2016 7:35:43 AM,HQ,10.10.3.50,35.1,2.7
10/4/2016 8:05:44 AM,HQ,10.10.3.50,34.5,4.9
10/4/2016 7:25:43 AM,HQ,10.10.3.50,36.9,6.5
10/4/2016 7:45:43 AM,HQ,10.10.3.50,33.4,5.2
10/4/2016 8:15:44 AM,HQ,10.10.3.50,34.1,4.0
10/4/2016 7:55:43 AM,HQ,10.10.3.50,34.8,6.4
10/4/2016 8:35:44 AM,HQ,10.10.3.50,35.0,5.4
10/4/2016 8:45:44 AM,HQ,10.10.3.50,35.0,5.8
10/4/2016 9:05:45 AM,HQ,10.10.3.50,37.3,11.0
10/4/2016 9:15:45 AM,HQ,10.10.3.50,35.5,5.5
10/4/2016 8:25:44 AM,HQ,10.10.3.50,36.9,4.8
10/4/2016 8:55:44 AM,HQ,10.10.3.50,35.2,4.5
10/4/2016 9:25:45 AM,HQ,10.10.3.50,37.2,5.8
10/4/2016 9:45:45 AM,HQ,10.10.3.50,33.6,6.5
10/4/2016 9:35:45 AM,HQ,10.10.3.50,32.3,5.4
10/4/2016 9:55:45 AM,HQ,10.10.3.50,35.1,8.2
10/4/2016 10:05:45 AM,HQ,10.10.3.50,34.8,5.5
10/4/2016 10:15:46 AM,HQ,10.10.3.50,34.2,4.6
10/4/2016 10:25:46 AM,HQ,10.10.3.50,31.8,5.7
10/4/2016 10:45:46 AM,HQ,10.10.3.50,38.6,7.2
10/4/2016 11:05:46 AM,HQ,10.10.3.50,33.4,5.3
10/4/2016 11:15:46 AM,HQ,10.10.3.50,35.7,5.4
10/4/2016 10:35:46 AM,HQ,10.10.3.50,30.6,3.8
10/4/2016 10:55:46 AM,HQ,10.10.3.50,32.8,5.8
10/4/2016 11:25:47 AM,HQ,10.10.3.50,36.2,2.4
10/4/2016 11:45:47 AM,HQ,10.10.3.50,34.7,4.0
10/4/2016 12:15:47 PM,HQ,10.10.3.50,33.5,5.5
10/4/2016 11:35:47 AM,HQ,10.10.3.50,40.3,7.7
10/4/2016 11:55:47 AM,HQ,10.10.3.50,33.4,4.8
10/4/2016 12:05:47 PM,HQ,10.10.3.50,33.8,8.4
10/4/2016 12:35:48 PM,HQ,10.10.3.50,38.4,6.4
10/4/2016 12:45:48 PM,HQ,10.10.3.50,32.0,5.1
10/4/2016 1:05:48 PM,HQ,10.10.3.50,45.1,17.2
10/4/2016 12:25:47 PM,HQ,10.10.3.50,33.5,6.2
10/4/2016 12:55:48 PM,HQ,10.10.3.50,38.0,9.4
10/4/2016 1:35:48 PM,HQ,10.10.3.50,35.4,6.6
10/4/2016 1:15:48 PM,HQ,10.10.3.50,37.7,4.1
10/4/2016 1:25:48 PM,HQ,10.10.3.50,37.4,4.6
10/4/2016 1:55:49 PM,HQ,10.10.3.50,42.8,5.5
